4685094986452396,F无处安放,Fri Sep 24 23:25:52 +0800 2021,"#英孚# 每个老师的发音都好好听
这个老师说话也太温柔了
遇到一班发音好好听的神仙同学","英孚   老师 发音 好好 听 
 说话 也太 温柔 一班 神仙 同学",x x n n d v x v x a m n n,"英孚 x,  x,老师 n,发音 n,好好 d,听 v,
 x,说话 v,也太 x,温柔 a,一班 m,神仙 n,同学 n"
4684375705521421,Z-Heyta,Wed Sep 22 23:47:42 +0800 2021,多烦人啊 培训留这么多作业干啥啊 一口气写了三个多小时#英孚# 上海,烦人   培训 留 这么多 作业 干啥啊 一口气 写了 三个 多小时 英孚 上海,a x vn v x n x i x m x x ns,"烦人 a,  x,培训 vn,留 v,这么多 x,作业 n,干啥啊 x,一口气 i,写了 x,三个 m,多小时 x,英孚 x,上海 ns"
4680297222767247,炸鱼薯条不要番茄酱,Sat Sep 11 17:41:16 +0800 2021,事实证明 教育机构的销售自己都还没整明白就来PUA客户 知道自己在说啥嘛？ 不想反驳是觉得没意思 吐了 #英孚#,事实证明   教育机构 销售 都还没 整明白 就来 PUA 客户 知道自己 说啥 不想 反驳 没意思 吐了 英孚,l x x vn nr x x eng n x x v v l x x,"事实证明 l,  x,教育机构 x,销售 vn,都还没 nr,整明白 x,就来 x,PUA eng,客户 n,知道自己 x,说啥 x,不想 v,反驳 v,没意思 l,吐了 x,英孚 x"
4678159146680334,贤惠琳,Sun Sep 05 20:05:18 +0800 2021,"yoyo用她在英孚的小粘贴
给我换了个钥匙链…

明天又是新的一周啦

#英孚##小学生#","yoyo 她在 英孚 的小 粘贴 
 给我 换了 钥匙链 明天又是 新的 一周 小学生",eng x x x n x x x n x x m nr,"yoyo eng,她在 x,英孚 x,的小 x,粘贴 n,
 x,给我 x,换了 x,钥匙链 n,明天又是 x,新的 x,一周 m,小学生 nr"
4676577496139033,荃芬长效除甲醛,Wed Sep 01 11:20:24 +0800 2021,"#英孚# 英语新校区
连夜加急荃芬长效除甲醛","英孚   英语 新校区 
 连夜 加急 荃 芬 长效 除甲醛",x x nz x x d vn g j a nz,"英孚 x,  x,英语 nz,新校区 x,
 x,连夜 d,加急 vn,荃 g,芬 j,长效 a,除甲醛 nz"
4670074369868679,珍珠翡翠白玉汤x,Sat Aug 14 12:39:17 +0800 2021,我笑了#华尔街英语##英孚#,我笑了 华尔街 英语 英孚,x ns nz x,"我笑了 x,华尔街 ns,英语 nz,英孚 x"
4669708962104031,木容慕容,Fri Aug 13 12:27:17 +0800 2021,#英孚#还是赶紧去把我的200定金退了吧！感觉不妙！,英孚 赶紧 去把 200 定金 退了 感觉 不妙,x d x m n x n a,"英孚 x,赶紧 d,去把 x,200 m,定金 n,退了 x,感觉 n,不妙 a"
4665780127665480,慵懒的安妮猫,Mon Aug 02 16:15:31 +0800 2021,儿子英孚暑期班毕业啦，✌️#英孚#,儿子 英孚 暑期班 毕业 ✌ ️,n x n n x x,"儿子 n,英孚 x,暑期班 n,毕业 n,✌ x,️ x"
4661904733111603,Nora1213,Thu Jul 22 23:36:05 +0800 2021,#英孚# #summer party# 最后一波照片出来了！谢谢摄影大哥，拍人太不容易了。,英孚   summer party 一波 照片 出来了 谢谢 摄影 大哥 拍人 太不容易,x x eng eng x n x nr n n x l,"英孚 x,  x,summer eng,party eng,一波 x,照片 n,出来了 x,谢谢 nr,摄影 n,大哥 n,拍人 x,太不容易 l"
4659516254194121,育儿选课好时光,Fri Jul 16 09:25:07 +0800 2021,"帮家长选课也10个年头了，发现目前越来越多的宝妈被机构带偏了，有好多选课上的误区。

比如以为❗️vipkid的相对固定外教，就是固定外教，实则上课老师都靠抢❗️或是认为鲸鱼外教培优的reach教材一定比自研教材好。

实则对于多数水平一般的孩子而言，上课都听不懂，更别谈提升了。还有家长认为❗贝达少儿英语欧美外教还是原版教材，哪方面都好，但其实上课老师多来自东欧，口音问题在所难免，对于发音未定性的孩子会有影响。

还有51talk、英孚教育...越是热门的课程，家长越容易选错，下面整理了一份少儿英语的选课须知，宝妈做个了解，写不下太多了，要是不确定孩子适合的课程，也可以再s发问我。#瑞思##英孚#","帮 家长 选课 10 年头 发现 宝妈 机构 偏 有好多 误区 
 ❗ ️ vipkid 固定 外教 实则 上课 老师 都靠 抢 鲸鱼 培优 reach 教材 比自 研 水平 孩子 听不懂 别谈 提升 贝达 少儿英语 欧美 原版 都好 东欧 口音 在所难免 发音 未 定性 会有 影响 51 talk 英孚 教育 热门 课程 越 选错 整理 一份 须知 做个 写 太多了 不确定 适合 可以再 s 发问 瑞思",v n v m n v x n a x n x x x eng a n n v n x v n v eng n d vn n n v v v x nz ns n x ns n i n d n x vn m eng x vn n n d v n m nr x v x x v x x v nr,"帮 v,家长 n,选课 v,10 m,年头 n,发现 v,宝妈 x,机构 n,偏 a,有好多 x,误区 n,
 x,❗ x,️ x,vipkid eng,固定 a,外教 n,实则 n,上课 v,老师 n,都靠 x,抢 v,鲸鱼 n,培优 v,reach eng,教材 n,比自 d,研 vn,水平 n,孩子 n,听不懂 v,别谈 v,提升 v,贝达 x,少儿英语 nz,欧美 ns,原版 n,都好 x,东欧 ns,口音 n,在所难免 i,发音 n,未 d,定性 n,会有 x,影响 vn,51 m,talk eng,英孚 x,教育 vn,热门 n,课程 n,越 d,选错 v,整理 n,一份 m,须知 nr,做个 x,写 v,太多了 x,不确定 x,适合 v,可以再 x,s x,发问 v,瑞思 nr"
