4687078161388287,人民日报,Thu Sep 30 10:46:18 +0800 2021,【正在直播：#空军飞行表演队以特殊方式致敬烈士#】9月30日#烈士纪念日#，在中国航展飞行表演中，空军飞行表演队将以特殊的方式向烈士致敬，向英雄致敬。@人民日报 继续全方位直击航展现场，戳直播↓↓观战机翱翔，阅铁甲雄风！ 人民日报的微博直播,直播 空军 飞行 表演队 方式 致敬 烈士 30 纪念日 中国 航展 表演 将以 的方式 英雄 人民日报   全方位 直击 现场 戳 ↓ 观 战机 翱翔 阅 铁甲 雄风 微博,vn n v n n v n m n ns vn v x x ns nz x m x n v x vg n v v n n a,"直播 vn,空军 n,飞行 v,表演队 n,方式 n,致敬 v,烈士 n,30 m,纪念日 n,中国 ns,航展 vn,表演 v,将以 x,的方式 x,英雄 ns,人民日报 nz,  x,全方位 m,直击 x,现场 n,戳 v,↓ x,观 vg,战机 n,翱翔 v,阅 v,铁甲 n,雄风 n,微博 a"
4687021216105382,头条新闻,Thu Sep 30 07:00:01 +0800 2021,【#我们的英雄从未远去#！烈士们留下的“绝笔信”】临别前，烈士们留下的“绝笔信”让人动容！他们也曾是别人的孩子，伴侣，父母......短短百余字，浸满不舍与决绝；特殊的无字信，背后却是令人泪奔的约定。今天，#烈士纪念日#，每一名中国人都应该铭记，向先烈致敬，人民英雄永垂不朽！#我爱中国#,英雄 远去 烈士 留下 绝笔 信 临别 前 让人 动容 也曾 孩子 伴侣 父母 短短 百余 字 浸满 不舍 决绝 无字 背后 却是 令人 泪奔 约定 纪念日 一名 中国人 铭记 先烈 致敬 永垂不朽 我爱 中国,ns t n v m n v f x n x n n n z m n v x v x f d nrt x v n m x n a v i x ns,"英雄 ns,远去 t,烈士 n,留下 v,绝笔 m,信 n,临别 v,前 f,让人 x,动容 n,也曾 x,孩子 n,伴侣 n,父母 n,短短 z,百余 m,字 n,浸满 v,不舍 x,决绝 v,无字 x,背后 f,却是 d,令人 nrt,泪奔 x,约定 v,纪念日 n,一名 m,中国人 x,铭记 n,先烈 a,致敬 v,永垂不朽 i,我爱 x,中国 ns"
4687089163047269,武汉发布,Thu Sep 30 11:30:01 +0800 2021,【#武汉多所学校开展烈士纪念日活动#】9月30日，#烈士纪念日#，武汉多所学校都展开了纪念活动。在汉铁初级中学，学生们一大早就来到二七纪念馆开展活动，珞珈山幼儿园则通过一堂“王二小”小英雄主题课，将爱国的种子播种在孩子们心中。2武汉 #向人民英雄纪念碑敬献花篮#（湖北经视）,武汉 多所 学校 烈士 纪念日 活动 30 展开了 纪念活动 汉铁 初级中学 学生们 一大早 来到 二七 纪念馆 开展活动 珞珈山 幼儿园 一堂 王二小 小英雄 主题 课 爱国 种子 播种 孩子们 心中   人民英雄纪念碑 敬献 花篮 湖北 经视,ns m n n n vn m x n nz l x l v m n l ns nr m nr x n n ns n v x s x nz nr n ns x,"武汉 ns,多所 m,学校 n,烈士 n,纪念日 n,活动 vn,30 m,展开了 x,纪念活动 n,汉铁 nz,初级中学 l,学生们 x,一大早 l,来到 v,二七 m,纪念馆 n,开展活动 l,珞珈山 ns,幼儿园 nr,一堂 m,王二小 nr,小英雄 x,主题 n,课 n,爱国 ns,种子 n,播种 v,孩子们 x,心中 s,  x,人民英雄纪念碑 nz,敬献 nr,花篮 n,湖北 ns,经视 x"
4687089163046102,沈阳市公安局,Thu Sep 30 11:30:01 +0800 2021,【#今天鲜花献给英烈#】据不完全统计，#近代以来中国有约2000万名烈士#为国捐躯，其中有名有姓的只有196万名。英魂不泯，浩气长存。今天，第八个#烈士纪念日#，向所有先烈，致敬！人民日报的微博视频,鲜花 献给 英烈 据不完全统计 近代 中国 有约 2000 万名 烈士 为国捐躯 有名有姓 196 英魂 泯 浩气长存 第八个 纪念日 先烈 致敬 人民日报 微博 视频,n v a x t ns x m m n i i m n vg i m n a v nz a n,"鲜花 n,献给 v,英烈 a,据不完全统计 x,近代 t,中国 ns,有约 x,2000 m,万名 m,烈士 n,为国捐躯 i,有名有姓 i,196 m,英魂 n,泯 vg,浩气长存 i,第八个 m,纪念日 n,先烈 a,致敬 v,人民日报 nz,微博 a,视频 n"
4687089159638874,新疆平安网,Thu Sep 30 11:30:00 +0800 2021,#烈士纪念日#【此刻，无论你在哪里，我们一起#向烈士默哀#】你们的功勋，#祖国和人民永远铭记#！ 人民日报的微博视频,烈士 纪念日 此刻 你在哪里 我们一起 默哀 你们的 功勋 祖国 永远 铭记   人民日报 微博 视频,n n r x x a x n n d n x nz a n,"烈士 n,纪念日 n,此刻 r,你在哪里 x,我们一起 x,默哀 a,你们的 x,功勋 n,祖国 n,永远 d,铭记 n,  x,人民日报 nz,微博 a,视频 n"
4687089053996130,河北日报,Thu Sep 30 11:29:35 +0800 2021,今天9月30日，#烈士纪念日#。明天10月1日，#新中国成立72周年#。发条微博告慰先烈：#今日中国已非往昔#，我们都好，请您放心！,30 烈士 纪念日 明天 10 新中国成立 72 周年 发条 微 博 告慰 先烈 今日 中国 已非 往昔 都好 请您 放心,m n n t m x m t n a n v a t ns d t x x v,"30 m,烈士 n,纪念日 n,明天 t,10 m,新中国成立 x,72 m,周年 t,发条 n,微 a,博 n,告慰 v,先烈 a,今日 t,中国 ns,已非 d,往昔 t,都好 x,请您 x,放心 v"
4687073112228412,人民日报,Thu Sep 30 10:26:14 +0800 2021,#烈士纪念日#【#向人民英雄纪念碑敬献花篮#】习近平等党和国家领导人缓步绕行，瞻仰人民英雄纪念碑。致敬先烈，致敬英雄！ 人民日报的微博视频,烈士 纪念日 人民英雄纪念碑 敬献 花篮 习近平 党和国家领导人 缓步 绕行 瞻仰 致敬 先烈 英雄   人民日报 微博 视频,n n nz nr n nrfg x d v v v a ns x nz a n,"烈士 n,纪念日 n,人民英雄纪念碑 nz,敬献 nr,花篮 n,习近平 nrfg,党和国家领导人 x,缓步 d,绕行 v,瞻仰 v,致敬 v,先烈 a,英雄 ns,  x,人民日报 nz,微博 a,视频 n"
4687083745316190,人民日报,Thu Sep 30 11:08:29 +0800 2021,今天9月30日，#烈士纪念日#。明天10月1日，#新中国成立72周年#。发条微博告慰先烈：#今日中国已非往昔#，我们都好，请您放心！,30 烈士 纪念日 明天 10 新中国成立 72 周年 发条 微 博 告慰 先烈 今日 中国 已非 往昔 都好 请您 放心,m n n t m x m t n a n v a t ns d t x x v,"30 m,烈士 n,纪念日 n,明天 t,10 m,新中国成立 x,72 m,周年 t,发条 n,微 a,博 n,告慰 v,先烈 a,今日 t,中国 ns,已非 d,往昔 t,都好 x,请您 x,放心 v"
4687072000475807,解放军报,Thu Sep 30 10:21:49 +0800 2021,【今天，我们以国家名义致敬烈士！#盛世中国如你所愿#！】#烈士纪念日# #向人民英雄纪念碑敬献花篮# 央视新闻的微博视频,国家 名义 致敬 烈士 盛世 中国 如你所愿 纪念日   人民英雄纪念碑 敬献 花篮 央视 新闻 微博 视频,n n v n nr ns l n x nz nr n j n a n,"国家 n,名义 n,致敬 v,烈士 n,盛世 nr,中国 ns,如你所愿 l,纪念日 n,  x,人民英雄纪念碑 nz,敬献 nr,花篮 n,央视 j,新闻 n,微博 a,视频 n"
4687081656025432,精品购物指南,Thu Sep 30 11:00:10 +0800 2021,今天是#烈士纪念日#。天地英雄气，千秋尚凛然。中国正是你们心心念念的“可爱的中国”！#今天鲜花献给英烈# 我们永远仰望英雄的精神#向人民英雄纪念碑敬献花篮# 缅怀英烈，致敬英魂！ 人民日报的微博视频,烈士 纪念日 天地英雄 气 千秋 尚 凛然 中国 心心念念 可爱 鲜花 献给 英烈   永远 仰望 英雄 精神 人民英雄纪念碑 敬献 花篮 缅怀 致敬 英魂 人民日报 微博 视频,n n ns n nr d z ns n v n v a x d v ns n nz nr n ns v n nz a n,"烈士 n,纪念日 n,天地英雄 ns,气 n,千秋 nr,尚 d,凛然 z,中国 ns,心心念念 n,可爱 v,鲜花 n,献给 v,英烈 a,  x,永远 d,仰望 v,英雄 ns,精神 n,人民英雄纪念碑 nz,敬献 nr,花篮 n,缅怀 ns,致敬 v,英魂 n,人民日报 nz,微博 a,视频 n"
